date,actual,naive_last_5d_realized_vol,linear_regression,ridge,random_forest,selected_prediction,selected_residual
2025-02-19,0.0057529202175509,0.0043988065578566,0.005155543121631722,0.005154861567442676,0.005520741373808886,0.005154861567442676,0.0005980586501082236
2025-02-20,0.0067708612781727,0.004808649235198,0.005512108287956916,0.00551091119961499,0.0056542144765130585,0.00551091119961499,0.00125995007855771
2025-02-21,0.010310286283423,0.0072961570287827,0.008326607276018208,0.008325394365354464,0.008451412635450467,0.008325394365354464,0.001984891918068537
2025-02-24,0.0121364699330209,0.0071196652953593,0.00907936819976992,0.009078283930870706,0.008677638070959708,0.009078283930870706,0.003058186002150194
2025-02-25,0.0125371766084272,0.0062899224592521,0.00852294894649461,0.008520309424224947,0.008011369127407082,0.008520309424224947,0.004016867184202253
2025-02-26,0.0142625035308742,0.0057529202175509,0.008324806784227545,0.008320544131106916,0.007745083808956521,0.008320544131106916,0.005941959399767284
2025-02-27,0.0146120376634027,0.0067708612781727,0.010115118447994915,0.010110134568824865,0.007990300639950374,0.010110134568824865,0.004501903094577835
2025-02-28,0.0121657171341827,0.010310286283423,0.009774556660076828,0.009774146017342236,0.008307684185726062,0.009774146017342236,0.002391571116840463
2025-03-03,0.014312133310408,0.0121364699330209,0.010636535344306104,0.010634237893718798,0.011525003442828505,0.010634237893718798,0.0036778954166892027
2025-03-04,0.0141614300612942,0.0125371766084272,0.012016682277137803,0.0120146265936427,0.012934745515152397,0.0120146265936427,0.0021468034676515
2025-03-05,0.0126861650948301,0.0142625035308742,0.011019215792829651,0.011018518652990415,0.00882890783285366,0.011018518652990415,0.0016676464418396847
2025-03-06,0.0121898859242101,0.0146120376634027,0.012476515149248326,0.012474910004719295,0.01443413689664395,0.012474910004719295,-0.00028502408050919484
2025-03-07,0.0164598043800727,0.0121657171341827,0.011644270458105024,0.011638945826717772,0.013033791605946157,0.011638945826717772,0.004820858553354929
2025-03-10,0.0121887730062423,0.014312133310408,0.015019249956342056,0.015014892342743258,0.015194696995051693,0.015014892342743258,-0.0028261193365009575
2025-03-11,0.0127347090106578,0.0141614300612942,0.014685016761703067,0.014678283594776168,0.014986681380800896,0.014678283594776168,-0.0019435745841183683
2025-03-12,0.0132485906917589,0.0126861650948301,0.01204724383344592,0.012038818803861893,0.013408061331583615,0.012038818803861893,0.001209771887897006
2025-03-13,0.0109250093764763,0.0121898859242101,0.01252816721083955,0.01252225958437109,0.014175675019690425,0.01252225958437109,-0.0015972502078947914
2025-03-14,0.0073663498794362,0.0164598043800727,0.01148791148599217,0.01148895942603842,0.009433256930921832,0.01148895942603842,-0.004122609546602219
2025-03-17,0.0099292103469585,0.0121887730062423,0.009162039067862558,0.009158918246028153,0.009410442821616825,0.009158918246028153,0.0007702921009303462
2025-03-18,0.0073710001344407,0.0127347090106578,0.010280432594148112,0.010277365295561586,0.009278878563634295,0.010277365295561586,-0.002906365161120886
2025-03-19,0.009325281628119,0.0132485906917589,0.009464028337710558,0.009462803969922752,0.009218133859776016,0.009462803969922752,-0.00013752234180375127
2025-03-20,0.0094204410543977,0.0109250093764763,0.008490907909941642,0.008489066668472423,0.009343739402748274,0.008489066668472423,0.0009313743859252765
2025-03-21,0.0126011599190069,0.0073663498794362,0.008281242636428928,0.008275869947463432,0.00880867044576499,0.008275869947463432,0.0043252899715434685
2025-03-24,0.0090705010779121,0.0099292103469585,0.0071106715349074125,0.0071146397849686125,0.00794164008405968,0.0071146397849686125,0.0019558612929434878
2025-03-25,0.0094459256244658,0.0073710001344407,0.006215298978658947,0.006217932977866265,0.007489965447919322,0.006217932977866265,0.003227992646599534
2025-03-26,0.009807609986851,0.009325281628119,0.007924755484382524,0.00792802616752104,0.008313772348887003,0.00792802616752104,0.0018795838193299604
2025-03-27,0.021351203087562,0.0094204410543977,0.008521345526466537,0.008527030669293497,0.008176353008410868,0.008527030669293497,0.012824172418268501
2025-03-28,0.0293462508029765,0.0126011599190069,0.010446520661539883,0.01045418166374205,0.008764676354560214,0.01045418166374205,0.018892069139234448
2025-03-31,0.0282080248220263,0.0090705010779121,0.010948666974736988,0.010950116906282045,0.008465502697453225,0.010950116906282045,0.017257907915744254
2025-04-01,0.0259065583419307,0.0094459256244657,0.009439402394420381,0.00944051356611112,0.008589318889325634,0.00944051356611112,0.016466044775819578
2025-04-02,0.0548194588471521,0.009807609986851,0.009341954871905245,0.009344355120539084,0.008931976449853267,0.009344355120539084,0.045475103726613016
2025-04-03,0.052942404915319,0.021351203087562,0.01749309196353546,0.01749771702269062,0.014444720163042787,0.01749771702269062,0.035444687892628376
2025-04-04,0.0449368087186212,0.0293462508029765,0.031107377736311986,0.031108396552463835,0.018197996696426917,0.031108396552463835,0.013828412166157364
2025-04-07,0.0444612765827121,0.0282080248220263,0.02950392508984055,0.029493694378167887,0.01975820414540875,0.029493694378167887,0.014967582204544215
2025-04-08,0.0429075451897338,0.0259065583419307,0.030204580974483967,0.030187467490743723,0.019251771655659045,0.030187467490743723,0.01272007769899008
2025-04-09,0.0193871023592893,0.0548194588471521,0.024276101565851242,0.0242846590899527,0.05513776191299655,0.0242846590899527,-0.004897556730663402
2025-04-10,0.0133808808575212,0.052942404915319,0.026285585523549575,0.026299047126197947,0.0551017030699429,0.026299047126197947,-0.012918166268676748
2025-04-11,0.0128842604678079,0.0449368087186212,0.027030679952672023,0.027032038909479396,0.05444346347483644,0.027032038909479396,-0.014147778441671496
2025-04-14,0.0179041190852442,0.0444612765827121,0.018785856313117886,0.018784640354460997,0.05436803747247651,0.018784640354460997,-0.0008805212692167969
2025-04-15,0.0198299858084298,0.0429075451897338,0.019632564197873487,0.019636609988911487,0.05406994271533491,0.019636609988911487,0.00019337581951831342
2025-04-16,0.0176597244248599,0.0193871023592893,0.019985070314332422,0.019960533602883156,0.015437182313781161,0.019960533602883156,-0.0023008091780232567
2025-04-17,0.0173687714373503,0.0133808808575211,0.019587099165590406,0.019565502831716486,0.015614858198897847,0.019565502831716486,-0.002196731394366186
2025-04-21,0.008857041880302,0.0128842604678079,0.02027983638019254,0.020264026384211514,0.015827391581908174,0.020264026384211514,-0.011406984503909515
2025-04-22,0.0072336470360483,0.0179041190852442,0.01961201632323959,0.01960299349156281,0.01625354602837156,0.01960299349156281,-0.012369346455514511
2025-04-23,0.0070459487314618,0.0198299858084298,0.016448978093900068,0.016444233589803212,0.014586841213762617,0.016444233589803212,-0.009398284858341412
2025-04-24,0.0027217220514523,0.0176597244248599,0.011633146535078397,0.011652597584239678,0.013349490452550692,0.011652597584239678,-0.008930875532787378
2025-04-25,0.0050042600216232,0.0173687714373503,0.008845201681382635,0.008870149384291854,0.013312677121717879,0.008870149384291854,-0.0038658893626686546
2025-04-28,0.006884470843206,0.008857041880302,0.008961873646449044,0.008978772634403834,0.013602426675232187,0.008978772634403834,-0.0020943017911978345
2025-04-29,0.0082998312235535,0.0072336470360483,0.007885147612045954,0.007898574787720427,0.011815730151703853,0.007898574787720427,0.0004012564358330719
2025-04-30,0.0083645308993412,0.0070459487314618,0.008800690530799156,0.008816125853796045,0.01298833724597839,0.008816125853796045,-0.0004515949544548446
2025-05-01,0.0083185590311548,0.0027217220514522,0.008213064935768646,0.008228220499638342,0.013243651802383618,0.008228220499638342,9.033853151645815e-05
2025-05-02,0.0054523181513584,0.0050042600216232,0.007178964617713295,0.007198174932486842,0.010252813238064807,0.007198174932486842,-0.001745856781128442
2025-05-05,0.0136893683139716,0.006884470843206,0.007185585727574461,0.0072100594028293155,0.012112219411731517,0.0072100594028293155,0.006479308911142285
