date,ticker,open,high,low,close,volume,daily_return,close_minmax,volume_zscore,return_lag_1,return_lag_3,return_rolling_mean_3,return_rolling_volatility_5,volume_pct_change_1,volume_relative_to_5d,log_volume,close_relative_to_3d,day_of_week,weekday_Friday,weekday_Monday,weekday_Thursday,weekday_Tuesday,weekday_Wednesday,return_lag_1_x_volume_change_1,future_5d_realized_volatility
2025-01-13,^GSPC,5782.02001953125,5838.60986328125,5773.31005859375,5836.22,4421200000,0.0015754139322881056,0.031473926012274944,0.06451958980630924,-0.009293231548701875,-0.011103896321238205,-0.008340750822459405,0.009065226751406044,-0.06959908921217273,0.9904805259861119,22.209676989401075,-0.006193178818885481,Monday,0,1,0,0,0,0.0006468004516274799,0.007170963045445438
2025-01-14,^GSPC,5859.27001953125,5871.919921875,5805.419921875,5842.91,4142280000,0.001146289893115604,0.0544108067336353,-0.7674335855814497,0.0015754139322881056,-0.004625124597438135,-0.004114314071283968,0.006325509660320801,-0.06308694472089027,0.8976730558522074,22.144512197828156,-0.0009250519807397772,Tuesday,0,0,0,1,0,-9.938805165878008e-05,0.006578749715270813
2025-01-15,^GSPC,5905.2099609375,5960.60986328125,5905.2099609375,5949.91,4544570000,0.018312792769356268,0.4212637569856348,0.4325034677913509,0.001146289893115604,-0.009293231548701875,-0.0021905092410993885,0.005203565302807579,0.09711801230240358,1.02012931390542,22.23719895063915,0.019625080757241564,Wednesday,0,0,0,0,1,0.00011132539594172211,0.004223099341183041
2025-01-16,^GSPC,5963.60986328125,5964.68994140625,5930.72021484375,5937.34,4436995000,-0.002112636997870454,0.378167106661639,0.11163238345771342,0.018312792769356268,0.0015754139322881056,0.007011498864919992,0.009346468079153875,-0.023671106397304964,0.9947652019664851,22.213243182455013,0.010379464792183768,Thursday,0,0,1,0,0,-0.00043348406607522926,0.004496597378489215
2025-01-17,^GSPC,5995.39990234375,6014.9599609375,5978.43994140625,5996.66,4366830000,0.009991006073426734,0.5815476394555468,-0.09765341372815388,-0.002112636997870454,0.001146289893115604,0.005782148554867139,0.009071268716943439,-0.015813630621625663,0.9792426999626631,22.197303182366028,0.014654126076696361,Friday,1,0,0,0,0,3.340846112190352e-05,0.0055316339451144956
2025-01-21,^GSPC,6014.1201171875,6051.509765625,6006.8798828125,6049.24,4702920000,0.00876821430596375,0.7618198649158288,0.9048245108239468,0.009991006073426734,0.018312792769356268,0.008730387281637516,0.0074329935528098506,0.07696429675531213,1.073144128469152,22.27144942934576,0.014751248468595435,Tuesday,0,0,0,1,0,0.0007689507563193409,0.005013429652856711
2025-01-22,^GSPC,6081.39013671875,6100.81005859375,6076.1298828125,6086.37,4323040000,0.006137961132307579,0.8891212671855158,-0.22826874984686163,0.00876821430596375,-0.002112636997870454,0.0055488611271733435,0.007170963045445436,-0.08077534808161735,0.9739386521201274,22.187224695422778,0.01534039472308657,Wednesday,0,0,0,0,1,-0.0007082555626184388,0.0047986292067356065
2025-01-23,^GSPC,6076.31982421875,6118.72998046875,6074.669921875,6118.71,4432250000,0.00531351199483443,1.0,0.09747915738136566,0.006137961132307579,0.009991006073426734,0.008299060503899355,0.0065787497152708105,0.025262315407676095,0.9904754796283513,22.212173192742764,0.012345944550792742,Thursday,0,0,1,0,0,0.00015505911008441075,0.004019512767060181
